time,0_rod(payload_bars compound_mqvpOj).X,0_rod(payload_bars compound_mqvpOj).Y,0_rod(payload_bars compound_mqvpOj).Z,0_rod(payload_bars compound_mqvpOj).Euler1,0_rod(payload_bars compound_mqvpOj).Euler2,0_rod(payload_bars compound_mqvpOj).Euler3,0_rod(payload_bars compound_mqvpOj).mass,1_rod(payload_bars compound_mqvpOj).X,1_rod(payload_bars compound_mqvpOj).Y,1_rod(payload_bars compound_mqvpOj).Z,1_rod(payload_bars compound_mqvpOj).Euler1,1_rod(payload_bars compound_mqvpOj).Euler2,1_rod(payload_bars compound_mqvpOj).Euler3,1_rod(payload_bars compound_mqvpOj).mass,2_rod(payload_bars compound_mqvpOj).X,2_rod(payload_bars compound_mqvpOj).Y,2_rod(payload_bars compound_mqvpOj).Z,2_rod(payload_bars compound_mqvpOj).Euler1,2_rod(payload_bars compound_mqvpOj).Euler2,2_rod(payload_bars compound_mqvpOj).Euler3,2_rod(payload_bars compound_mqvpOj).mass,3_rod(payload_bars compound_mqvpOj).X,3_rod(payload_bars compound_mqvpOj).Y,3_rod(payload_bars compound_mqvpOj).Z,3_rod(payload_bars compound_mqvpOj).Euler1,3_rod(payload_bars compound_mqvpOj).Euler2,3_rod(payload_bars compound_mqvpOj).Euler3,3_rod(payload_bars compound_mqvpOj).mass,4_rod(sense_bar compound_mqvpOj).X,4_rod(sense_bar compound_mqvpOj).Y,4_rod(sense_bar compound_mqvpOj).Z,4_rod(sense_bar compound_mqvpOj).Euler1,4_rod(sense_bar compound_mqvpOj).Euler2,4_rod(sense_bar compound_mqvpOj).Euler3,4_rod(sense_bar compound_mqvpOj).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.2625,-0.545911,10.2655,-0.967097,0.100964,0.06908,1.52265,0.24652,-0.545911,10.2655,-0.967097,0.100964,0.06908,1.52265,0.24652,-0.545911,10.2655,-0.967097,0.100964,0.06908,1.52265,0.24652,-0.545911,10.2655,-0.967097,0.100964,0.06908,1.52265,0.24652,-0.545911,10.2655,-0.967097,0.100964,0.06908,1.52265,0.24652,-1.27202,10.1846,-0.935382,0.155365,0.0240815,-0.824422,0.0593527,0.203584,10.3373,-1.03914,0.12383,0.0524874,-0.825647,0.0593527,-0.624547,10.7595,-1.5327,0.0818693,0.0233035,0.735334,0.0593527,-0.442671,9.76283,-0.442119,0.113709,0.0584367,0.736413,0.0593527,-0.500476,9.71051,-1.48751,-2.71626,1.49714,-1.24956,0.0593527,-0.567452,10.8111,-0.486976,-2.482,1.48776,-1.01532,0.0593527,
1.2726,-0.565879,10.4112,-1.00164,0.0826118,0.0665425,1.3455,0.24652,-0.565879,10.4112,-1.00164,0.0826118,0.0665425,1.3455,0.24652,-0.565879,10.4112,-1.00164,0.0826118,0.0665425,1.3455,0.24652,-0.565879,10.4112,-1.00164,0.0826118,0.0665425,1.3455,0.24652,-0.565879,10.4112,-1.00164,0.0826118,0.0665425,1.3455,0.24652,-1.29276,10.3382,-0.964163,0.0984853,0.0697991,-1.00136,0.0593527,0.184055,10.4693,-1.07755,0.153323,0.0348362,-0.998482,0.0593527,-0.636807,10.7997,-1.64528,0.0856734,0.042518,0.560802,0.0593527,-0.470748,10.0072,-0.396768,0.0571137,-0.00303979,0.559831,0.0593527,-0.516818,9.77463,-1.41774,-1.80255,1.33464,-0.328593,0.0593527,-0.591199,11.0324,-0.624904,-1.7236,1.26031,-0.251768,0.0593527,
1.2827,-0.586057,10.547,-1.03718,0.0697423,0.071127,1.17519,0.24652,-0.586057,10.547,-1.03718,0.0697423,0.071127,1.17519,0.24652,-0.586057,10.547,-1.03718,0.0697423,0.071127,1.17519,0.24652,-0.586057,10.547,-1.03718,0.0697423,0.071127,1.17519,0.24652,-0.586057,10.547,-1.03718,0.0697423,0.071127,1.17519,0.24652,-1.31352,10.4833,-0.996201,0.0346129,0.0940195,-1.18158,0.0593527,0.165329,10.5891,-1.11205,0.0679841,0.07989,-1.17867,0.0593527,-0.648429,10.8171,-1.73948,0.0976762,0.0998158,0.386921,0.0593527,-0.499528,10.2549,-0.369199,0.0829928,0.0638415,0.385392,0.0593527,-0.53456,9.84753,-1.33453,-1.6697,1.14156,-0.187173,0.0593527,-0.613393,11.2244,-0.773394,-1.6954,1.18993,-0.210419,0.0593527,
1.2928,-0.606379,10.6726,-1.07231,0.0548401,0.0763154,1.00096,0.24652,-0.606379,10.6726,-1.07231,0.0548401,0.0763154,1.00096,0.24652,-0.606379,10.6726,-1.07231,0.0548401,0.0763154,1.00096,0.24652,-0.606379,10.6726,-1.07231,0.0548401,0.0763154,1.00096,0.24652,-0.606379,10.6726,-1.07231,0.0548401,0.0763154,1.00096,0.24652,-1.33464,10.6183,-1.03089,0.0844044,0.0714928,-1.35207,0.0593527,0.145916,10.699,-1.14408,0.0129442,0.0871276,-1.35772,0.0593527,-0.658838,10.8163,-1.81188,0.0708937,0.0768931,0.210326,0.0593527,-0.527944,10.5013,-0.363284,0.0809047,0.123585,0.210917,0.0593527,-0.554222,9.9318,-1.24358,-1.63474,0.998806,-0.14143,0.0593527,-0.633598,11.3854,-0.931266,-1.65113,1.04952,-0.15443,0.0593527,
1.3029,-0.626308,10.788,-1.10815,0.0380068,0.0705333,0.821369,0.24652,-0.626308,10.788,-1.10815,0.0380068,0.0705333,0.821369,0.24652,-0.626308,10.788,-1.10815,0.0380068,0.0705333,0.821369,0.24652,-0.626308,10.788,-1.10815,0.0380068,0.0705333,0.821369,0.24652,-0.626308,10.788,-1.10815,0.0380068,0.0705333,0.821369,0.24652,-1.35515,10.743,-1.06569,0.0950854,0.0724677,-1.52516,0.0593527,0.126896,10.7997,-1.17494,0.0661444,0.0736183,-1.52728,0.0593527,-0.670545,10.8015,-1.86176,0.05193,0.0190844,0.0345379,0.0593527,-0.557249,10.7414,-0.378937,0.0529314,0.048067,0.0346025,0.0593527,-0.57591,10.0286,-1.14738,-1.61423,0.835244,-0.109782,0.0593527,-0.652238,11.5144,-1.09346,-1.60401,0.765082,-0.102126,0.0593527,
1.313,-0.646531,10.8927,-1.14397,0.0232034,0.0599132,0.644887,0.24652,-0.646531,10.8927,-1.14397,0.0232034,0.0599132,0.644887,0.24652,-0.646531,10.8927,-1.14397,0.0232034,0.0599132,0.644887,0.24652,-0.646531,10.8927,-1.14397,0.0232034,0.0599132,0.644887,0.24652,-0.646531,10.8927,-1.14397,0.0232034,0.0599132,0.644887,0.24652,-1.37591,10.8586,-1.10252,0.0044562,0.066315,-1.70589,0.0593527,0.107212,10.8914,-1.20394,0.0852344,0.0770088,-1.70009,0.0593527,-0.682031,10.7757,-1.88921,0.0407028,0.0488371,-0.140402,0.0593527,-0.585245,10.9736,-0.417296,0.0476982,-0.000390976,-0.14081,0.0593527,-0.598772,10.138,-1.05018,-1.59765,0.628813,-0.0839224,0.0593527,-0.669077,11.6108,-1.25628,-1.59646,0.605547,-0.0823323,0.0593527,
1.3231,-0.666402,10.9875,-1.18036,0.00975436,0.0529738,0.472671,0.24652,-0.666402,10.9875,-1.18036,0.00975436,0.0529738,0.472671,0.24652,-0.666402,10.9875,-1.18036,0.00975436,0.0529738,0.472671,0.24652,-0.666402,10.9875,-1.18036,0.00975436,0.0529738,0.472671,0.24652,-0.666402,10.9875,-1.18036,0.00975436,0.0529738,0.472671,0.24652,-1.39658,10.9626,-1.1422,-0.0109466,0.0538098,-1.8814,0.0593527,0.0881536,10.9732,-1.2294,0.010316,0.0603829,-1.88018,0.0593527,-0.694869,10.7419,-1.89376,0.0123721,0.0935936,-0.317167,0.0593527,-0.613379,11.1936,-0.477902,0.0202288,0.0696985,-0.316639,0.0593527,-0.623605,10.2605,-0.955686,-1.59212,0.456086,-0.0651215,0.0593527,-0.684656,11.6753,-1.41541,-1.59822,0.532368,-0.0677072,0.0593527,
1.3332,-0.686707,11.0717,-1.21636,-0.00444628,0.0446689,0.298516,0.24652,-0.686707,11.0717,-1.21636,-0.00444628,0.0446689,0.298516,0.24652,-0.686707,11.0717,-1.21636,-0.00444628,0.0446689,0.298516,0.24652,-0.686707,11.0717,-1.21636,-0.00444628,0.0446689,0.298516,0.24652,-0.686707,11.0717,-1.21636,-0.00444628,0.0446689,0.298516,0.24652,-1.41712,11.0557,-1.18387,0.0404554,0.0724263,-2.05262,0.0593527,0.068179,11.0471,-1.25302,-0.0373722,0.0314921,-2.05665,0.0593527,-0.70741,10.7059,-1.87683,0.00921427,0.0518948,-0.491348,0.0593527,-0.639736,11.3969,-0.560282,-0.0108693,0.0892332,-0.493186,0.0593527,-0.649705,10.3947,-0.868712,-1.59124,0.310485,-0.0492142,0.0593527,-0.698441,11.7081,-1.56817,-1.59202,0.306816,-0.048513,0.0593527,
1.3433,-0.706489,11.1457,-1.25278,-0.0149817,0.0300879,0.121648,0.24652,-0.706489,11.1457,-1.25278,-0.0149817,0.0300879,0.121648,0.24652,-0.706489,11.1457,-1.25278,-0.0149817,0.0300879,0.121648,0.24652,-0.706489,11.1457,-1.25278,-0.0149817,0.0300879,0.121648,0.24652,-0.706489,11.1457,-1.25278,-0.0149817,0.0300879,0.121648,0.24652,-1.43756,11.1379,-1.22624,0.0050756,0.0518742,-2.22882,0.0593527,0.0487032,11.1123,-1.27557,-0.00448741,0.044552,-2.22928,0.0593527,-0.722195,10.671,-1.83966,0.0279889,0.00101338,-0.665667,0.0593527,-0.666031,11.5793,-0.662108,0.0172096,0.0147467,-0.665809,0.0593527,-0.677363,10.539,-0.792206,-1.59207,0.124571,-0.0334489,0.0593527,-0.71125,11.7109,-1.70989,-1.59007,0.0513295,-0.0328718,0.0593527,
1.3534,-0.726588,11.2089,-1.28887,-0.0213381,0.0135653,-0.0534787,0.24652,-0.726588,11.2089,-1.28887,-0.0213381,0.0135653,-0.0534787,0.24652,-0.726588,11.2089,-1.28887,-0.0213381,0.0135653,-0.0534787,0.24652,-0.726588,11.2089,-1.28887,-0.0213381,0.0135653,-0.0534787,0.24652,-0.726588,11.2089,-1.28887,-0.0213381,0.0135653,-0.0534787,0.24652,-1.45769,11.2091,-1.27064,-0.0483512,-0.00515364,-2.40445,0.0593527,0.0285121,11.1698,-1.29701,0.0135703,0.0626211,-2.40266,0.0593527,-0.737961,10.6395,-1.78493,-0.00295612,0.0178263,-0.840702,0.0593527,-0.690168,11.7387,-0.782345,0.0303161,-0.0119298,-0.840991,0.0593527,-0.705732,10.6919,-0.729619,-1.59548,-0.0723559,-0.0178503,0.0593527,-0.722815,11.6866,-1.83726,-1.59673,-0.0451844,-0.0170185,0.0593527,
1.3635,-0.746438,11.262,-1.32515,-0.0273293,-0.00245983,-0.22642,0.24652,-0.746438,11.262,-1.32515,-0.0273293,-0.00245983,-0.22642,0.24652,-0.746438,11.262,-1.32515,-0.0273293,-0.00245983,-0.22642,0.24652,-0.746438,11.262,-1.32515,-0.0273293,-0.00245983,-0.22642,0.24652,-0.746438,11.262,-1.32515,-0.0273293,-0.00245983,-0.22642,0.24652,-1.47795,11.2676,-1.31612,-0.0266832,0.0109259,-2.57877,0.0593527,0.00859485,11.2195,-1.31656,-0.0253404,0.0129255,-2.57875,0.0593527,-0.755629,10.6151,-1.7143,-0.0496634,0.0295366,-1.01615,0.0593527,-0.713074,11.8718,-0.91812,-0.0349035,0.0203854,-1.01615,0.0593527,-0.735172,10.85,-0.684175,-1.60275,-0.228195,-0.000348004,0.0593527,-0.733816,11.6372,-1.94792,-1.60326,-0.166962,0.00027701,0.0593527,
1.3736,-0.766481,11.3049,-1.36118,-0.0315966,-0.0192002,-0.400171,0.24652,-0.766481,11.3049,-1.36118,-0.0315966,-0.0192002,-0.400171,0.24652,-0.766481,11.3049,-1.36118,-0.0315966,-0.0192002,-0.400171,0.24652,-0.766481,11.3049,-1.36118,-0.0315966,-0.0192002,-0.400171,0.24652,-0.766481,11.3049,-1.36118,-0.0315966,-0.0192002,-0.400171,0.24652,-1.49779,11.3141,-1.36222,-0.0145564,0.0355384,-2.75268,0.0593527,-0.0119668,11.2618,-1.33534,-0.048892,-0.048427,-2.75246,0.0593527,-0.774334,10.6,-1.63212,-0.0245687,-0.00538112,-1.18995,0.0593527,-0.73413,11.9759,-1.06581,-0.0595413,0.00862404,-1.19005,0.0593527,-0.764995,11.0103,-0.658433,-1.61309,-0.387978,0.0192029,0.0593527,-0.74421,11.5656,-2.03966,-1.61485,-0.433461,0.0205977,0.0593527,
1.3837,-0.786349,11.3373,-1.39691,-0.0311977,-0.0376385,-0.575251,0.24652,-0.786349,11.3373,-1.39691,-0.0311977,-0.0376385,-0.575251,0.24652,-0.786349,11.3373,-1.39691,-0.0311977,-0.0376385,-0.575251,0.24652,-0.786349,11.3373,-1.39691,-0.0311977,-0.0376385,-0.575251,0.24652,-0.786349,11.3373,-1.39691,-0.0311977,-0.0376385,-0.575251,0.24652,-1.51764,11.3491,-1.40928,-0.0366393,-0.0371305,-2.92689,0.0593527,-0.0323711,11.2964,-1.35474,-0.0349978,-0.0292933,-2.92695,0.0593527,-0.795046,10.5963,-1.54154,0.0176411,-0.0316748,-1.36523,0.0593527,-0.753927,12.0493,-1.22215,0.00847468,-0.0297448,-1.36531,0.0593527,-0.795052,11.1692,-0.653568,-1.63015,-0.584251,0.0436054,0.0593527,-0.754502,11.4759,-2.10995,-1.63336,-0.628499,0.0460547,0.0593527,
1.3938,-0.806186,11.3593,-1.4324,-0.0268127,-0.0550701,-0.750076,0.24652,-0.806186,11.3593,-1.4324,-0.0268127,-0.0550701,-0.750076,0.24652,-0.806186,11.3593,-1.4324,-0.0268127,-0.0550701,-0.750076,0.24652,-0.806186,11.3593,-1.4324,-0.0268127,-0.0550701,-0.750076,0.24652,-0.806186,11.3593,-1.4324,-0.0268127,-0.0550701,-0.750076,0.24652,-1.53715,11.3717,-1.45631,-0.0345433,-0.0825176,-3.1012,0.0593527,-0.053108,11.3236,-1.37401,-0.030784,0.00365489,-3.10134,0.0593527,-0.817775,10.6043,-1.44613,-0.015865,-0.0401845,-1.539,0.0593527,-0.771888,12.0908,-1.38361,0.0240772,-0.041411,-1.54081,0.0593527,-0.82507,11.3234,-0.671498,-1.65581,-0.762887,0.0763652,0.0593527,-0.764793,11.3724,-2.15831,-1.65084,-0.706411,0.0735915,0.0593527,
1.4039,-0.826161,11.3713,-1.4676,-0.0204927,-0.0726851,-0.924347,0.24652,-0.826161,11.3713,-1.4676,-0.0204927,-0.0726851,-0.924347,0.24652,-0.826161,11.3713,-1.4676,-0.0204927,-0.0726851,-0.924347,0.24652,-0.826161,11.3713,-1.4676,-0.0204927,-0.0726851,-0.924347,0.24652,-0.826161,11.3713,-1.4676,-0.0204927,-0.0726851,-0.924347,0.24652,-1.55667,11.3818,-1.50293,-0.0318714,-0.0349612,3.00759,0.0593527,-0.0740005,11.3436,-1.39392,-0.0295977,-0.0519135,3.00749,0.0593527,-0.841897,10.6255,-1.35019,-0.0566199,-0.0619833,-1.71093,0.0593527,-0.787732,12.0999,-1.54635,-0.0446413,-0.0602981,-1.71209,0.0593527,-0.854669,11.4679,-0.712254,-1.69121,-0.912229,0.119691,0.0593527,-0.775487,11.2576,-2.18411,-1.68757,-0.887442,0.117547,0.0593527,
1.414,-0.845951,11.373,-1.5027,-0.0117261,-0.0886409,-1.09896,0.24652,-0.845951,11.373,-1.5027,-0.0117261,-0.0886409,-1.09896,0.24652,-0.845951,11.373,-1.5027,-0.0117261,-0.0886409,-1.09896,0.24652,-0.845951,11.373,-1.5027,-0.0117261,-0.0886409,-1.09896,0.24652,-0.845951,11.373,-1.5027,-0.0117261,-0.0886409,-1.09896,0.24652,-1.57598,11.3799,-1.54865,-0.0306762,-0.0481534,2.83351,0.0593527,-0.0951162,11.3561,-1.41448,-0.0077255,-0.119644,2.83158,0.0593527,-0.867666,10.659,-1.2575,-0.0154482,-0.0735599,-1.88778,0.0593527,-0.802456,12.0768,-1.70588,-0.0469931,-0.0838266,-1.88526,0.0593527,-0.883623,11.5995,-0.775983,-1.75908,-1.08587,0.194163,0.0593527,-0.787045,11.1361,-2.18751,-1.78954,-1.14652,0.222075,0.0593527,
1.4241,-0.865955,11.3646,-1.53698,0.000424627,-0.103219,-1.27426,0.24652,-0.865955,11.3646,-1.53698,0.000424627,-0.103219,-1.27426,0.24652,-0.865955,11.3646,-1.53698,0.000424627,-0.103219,-1.27426,0.24652,-0.865955,11.3646,-1.53698,0.000424627,-0.103219,-1.27426,0.24652,-0.865955,11.3646,-1.53698,0.000424627,-0.103219,-1.27426,0.24652,-1.5951,11.3658,-1.59418,0.00550853,-0.12526,2.65607,0.0593527,-0.116289,11.3603,-1.43737,-0.00511747,-0.105249,2.65729,0.0593527,-0.894592,10.7041,-1.17209,0.0326538,-0.0681402,-2.06566,0.0593527,-0.815605,12.0222,-1.85903,0.0291159,-0.0700239,-2.06579,0.0593527,-0.91145,11.7141,-0.861344,-1.92406,-1.27176,0.364273,0.0593527,-0.799405,11.0122,-2.16966,-1.93286,-1.27633,0.373413,0.0593527,
1.4342,-0.885673,11.346,-1.57109,0.0151118,-0.115242,-1.45033,0.24652,-0.885673,11.346,-1.57109,0.0151118,-0.115242,-1.45033,0.24652,-0.885673,11.346,-1.57109,0.0151118,-0.115242,-1.45033,0.24652,-0.885673,11.346,-1.57109,0.0151118,-0.115242,-1.45033,0.24652,-0.885673,11.346,-1.57109,0.0151118,-0.115242,-1.45033,0.24652,-1.61416,11.3399,-1.63776,0.0152852,-0.12542,2.48081,0.0593527,-0.137504,11.3567,-1.46182,-0.022573,-0.0763138,2.48463,0.0593527,-0.923423,10.7592,-1.09735,0.0138728,-0.0966706,-2.23899,0.0593527,-0.827768,11.9375,-2.00166,0.0419515,-0.074517,-2.2416,0.0593527,-0.938374,11.808,-0.967304,-2.35548,-1.40585,0.802932,0.0593527,-0.812949,10.8893,-2.13214,-2.15051,-1.35969,0.602008,0.0593527,
1.4443,-0.905715,11.3177,-1.60491,0.0322428,-0.125092,-1.62677,0.24652,-0.905715,11.3177,-1.60491,0.0322428,-0.125092,-1.62677,0.24652,-0.905715,11.3177,-1.60491,0.0322428,-0.125092,-1.62677,0.24652,-0.905715,11.3177,-1.60491,0.0322428,-0.125092,-1.62677,0.24652,-0.905715,11.3177,-1.60491,0.0322428,-0.125092,-1.62677,0.24652,-1.63312,11.3023,-1.67945,-0.0110294,-0.094093,2.30966,0.0593527,-0.158942,11.3448,-1.48854,0.00694055,-0.110442,2.30782,0.0593527,-0.952774,10.8221,-1.0371,-0.00190581,-0.139537,-2.41106,0.0593527,-0.838198,11.8252,-2.13075,0.00376825,-0.133262,-2.41207,0.0593527,-0.963736,11.8774,-1.09101,2.83832,-1.43493,1.90005,0.0593527,-0.8278,10.7698,-2.07677,2.75581,-1.42974,1.98248,0.0593527,
1.4544,-0.925504,11.2793,-1.63835,0.0506536,-0.131642,-1.80291,0.24652,-0.925504,11.2793,-1.63835,0.0506536,-0.131642,-1.80291,0.24652,-0.925504,11.2793,-1.63835,0.0506536,-0.131642,-1.80291,0.24652,-0.925504,11.2793,-1.63835,0.0506536,-0.131642,-1.80291,0.24652,-0.925504,11.2793,-1.63835,0.0506536,-0.131642,-1.80291,0.24652,-1.65209,11.2535,-1.71945,0.029589,-0.125852,2.13117,0.0593527,-0.180375,11.3243,-1.51759,0.068038,-0.149557,2.12589,0.0593527,-0.983085,10.8901,-0.99381,0.0376554,-0.12274,-2.59005,0.0593527,-0.84841,11.6876,-2.24312,0.0225431,-0.147022,-2.58815,0.0593527,-0.987558,11.92,-1.23034,2.13152,-1.29912,2.61261,0.0593527,-0.844493,10.6577,-2.00648,2.04645,-1.25116,2.69455,0.0593527,
1.4645,-0.945544,11.2312,-1.67125,0.0698892,-0.135292,-1.97911,0.24652,-0.945544,11.2312,-1.67125,0.0698892,-0.135292,-1.97911,0.24652,-0.945544,11.2312,-1.67125,0.0698892,-0.135292,-1.97911,0.24652,-0.945544,11.2312,-1.67125,0.0698892,-0.135292,-1.97911,0.24652,-0.945544,11.2312,-1.67125,0.0698892,-0.135292,-1.97911,0.24652,-1.67086,11.1934,-1.75734,0.0939761,-0.15137,1.94808,0.0593527,-0.2018,11.2941,-1.54947,0.0738764,-0.143415,1.95104,0.0593527,-1.01363,10.96,-0.969746,0.0715534,-0.0887021,-2.76827,0.0593527,-0.857967,11.5278,-2.33683,0.0711439,-0.0897227,-2.76842,0.0593527,-1.00958,11.9332,-1.38182,1.93823,-1.12538,2.812,0.0593527,-0.862564,10.5546,-1.925,1.96148,-1.15088,2.79158,0.0593527,
1.4746,-0.965383,11.1732,-1.70388,0.0901598,-0.135879,-2.1563,0.24652,-0.965383,11.1732,-1.70388,0.0901598,-0.135879,-2.1563,0.24652,-0.965383,11.1732,-1.70388,0.0901598,-0.135879,-2.1563,0.24652,-0.965383,11.1732,-1.70388,0.0901598,-0.135879,-2.1563,0.24652,-0.965383,11.1732,-1.70388,0.0901598,-0.135879,-2.1563,0.24652,-1.68978,11.1229,-1.79257,0.0712271,-0.137894,1.77741,0.0593527,-0.223101,11.2542,-1.58439,0.0433322,-0.131798,1.78116,0.0593527,-1.04481,11.0282,-0.967121,0.076841,-0.122744,-2.94342,0.0593527,-0.867461,11.3494,-2.40949,0.0831749,-0.0912378,-2.94443,0.0593527,-1.03015,11.915,-1.54186,1.86915,-0.973402,2.89035,0.0593527,-0.882337,10.4629,-1.83531,1.89022,-1.01452,2.87326,0.0593527,
1.4847,-0.985412,11.1053,-1.73646,0.110449,-0.132235,-2.33354,0.24652,-0.985412,11.1053,-1.73646,0.110449,-0.132235,-2.33354,0.24652,-0.985412,11.1053,-1.73646,0.110449,-0.132235,-2.33354,0.24652,-0.985412,11.1053,-1.73646,0.110449,-0.132235,-2.33354,0.24652,-0.985412,11.1053,-1.73646,0.110449,-0.132235,-2.33354,0.24652,-1.7087,11.0425,-1.82521,0.0589046,-0.136403,1.60526,0.0593527,-0.24447,11.2046,-1.62207,0.0729704,-0.136981,1.60335,0.0593527,-1.07563,11.0907,-0.986808,0.0940034,-0.164086,-3.1198,0.0593527,-0.876572,11.1565,-2.46043,0.0941376,-0.158001,-3.11986,0.0593527,-1.04886,11.8642,-1.70622,1.82507,-0.806166,2.94318,0.0593527,-0.903853,10.3827,-1.74074,1.81548,-0.768446,2.95061,0.0593527,
1.4948,-1.0054,11.028,-1.76859,0.12971,-0.124819,-2.50955,0.24652,-1.0054,11.028,-1.76859,0.12971,-0.124819,-2.50955,0.24652,-1.0054,11.028,-1.76859,0.12971,-0.124819,-2.50955,0.24652,-1.0054,11.028,-1.76859,0.12971,-0.124819,-2.50955,0.24652,-1.0054,11.028,-1.76859,0.12971,-0.124819,-2.50955,0.24652,-1.72768,10.9518,-1.85567,0.135013,-0.130582,1.42106,0.0593527,-0.265708,11.144,-1.66245,0.14721,-0.128667,1.41948,0.0593527,-1.106,11.1438,-1.02922,0.113933,-0.126377,2.9869,0.0593527,-0.886348,10.9522,-2.48872,0.117808,-0.150927,2.98606,0.0593527,-1.06573,11.7806,-1.87173,1.79361,-0.614691,2.98207,0.0593527,-0.927232,10.3155,-1.64628,1.78848,-0.584013,2.98556,0.0593527,
1.5049,-1.02544,10.9408,-1.80055,0.147491,-0.115083,-2.68515,0.24652,-1.02544,10.9408,-1.80055,0.147491,-0.115083,-2.68515,0.24652,-1.02544,10.9408,-1.80055,0.147491,-0.115083,-2.68515,0.24652,-1.02544,10.9408,-1.80055,0.147491,-0.115083,-2.68515,0.24652,-1.02544,10.9408,-1.80055,0.147491,-0.115083,-2.68515,0.24652,-1.74672,10.8521,-1.88357,0.168595,-0.114659,1.24297,0.0593527,-0.286807,11.0724,-1.70553,0.164011,-0.116153,1.2435,0.0593527,-1.13567,11.1839,-1.09414,0.118968,-0.0797958,2.81166,0.0593527,-0.896896,10.7408,-2.49487,0.118883,-0.0795455,2.8116,0.0593527,-1.08104,11.6642,-2.0338,1.77716,-0.442126,3.0088,0.0593527,-0.951958,10.2601,-1.55546,1.78456,-0.48642,3.00613,0.0593527,
1.515,-1.04548,10.8442,-1.83247,0.164445,-0.102352,-2.86146,0.24652,-1.04548,10.8442,-1.83247,0.164445,-0.102352,-2.86146,0.24652,-1.04548,10.8442,-1.83247,0.164445,-0.102352,-2.86146,0.24652,-1.04548,10.8442,-1.83247,0.164445,-0.102352,-2.86146,0.24652,-1.04548,10.8442,-1.83247,0.164445,-0.102352,-2.86146,0.24652,-1.76593,10.7435,-1.90897,0.131228,-0.126723,1.07362,0.0593527,-0.30762,10.9886,-1.75123,0.132371,-0.125871,1.07347,0.0593527,-1.16455,11.2062,-1.18057,0.145822,-0.101179,2.63485,0.0593527,-0.908299,10.5263,-2.47953,0.131591,-0.0756343,2.63578,0.0593527,-1.09507,11.5161,-2.18861,1.76855,-0.285788,3.03089,0.0593527,-0.97804,10.2163,-1.47193,1.77105,-0.30194,3.03077,0.0593527,
1.5251,-1.06555,10.7377,-1.86439,0.178132,-0.0859506,-3.03713,0.24652,-1.06555,10.7377,-1.86439,0.178132,-0.0859506,-3.03713,0.24652,-1.06555,10.7377,-1.86439,0.178132,-0.0859506,-3.03713,0.24652,-1.06555,10.7377,-1.86439,0.178132,-0.0859506,-3.03713,0.24652,-1.06555,10.7377,-1.86439,0.178132,-0.0859506,-3.03713,0.24652,-1.78535,10.6266,-1.93236,0.152413,-0.11366,0.897352,0.0593527,-0.328376,10.8932,-1.79917,0.146634,-0.118407,0.898024,0.0593527,-1.19217,11.2077,-1.28702,0.185255,-0.119371,2.4567,0.0593527,-0.920595,10.3123,-2.44455,0.182187,-0.115638,2.45703,0.0593527,-1.10778,11.3378,-2.33226,1.76112,-0.104861,3.05148,0.0593527,-1.00552,10.1823,-1.39898,1.75749,-0.0572718,3.0524,0.0593527,
1.5352,-1.08571,10.6218,-1.89629,0.188323,-0.0671546,3.07196,0.24652,-1.08571,10.6218,-1.89629,0.188323,-0.0671546,3.07196,0.24652,-1.08571,10.6218,-1.89629,0.188323,-0.0671546,3.07196,0.24652,-1.08571,10.6218,-1.89629,0.188323,-0.0671546,3.07196,0.24652,-1.08571,10.6218,-1.89629,0.188323,-0.0671546,3.07196,0.24652,-1.8048,10.501,-1.95383,0.208062,-0.0548315,0.718643,0.0593527,-0.34889,10.7854,-1.84867,0.19993,-0.0639174,0.719128,0.0593527,-1.21832,11.1851,-1.41109,0.177286,-0.0782833,2.28391,0.0593527,-0.934407,10.1017,-2.39147,0.194299,-0.0929188,2.28216,0.0593527,-1.11922,11.1313,-2.46197,1.75731,0.0832985,3.07044,0.0593527,-1.03405,10.1554,-1.34082,1.75765,0.0871582,3.07106,0.0593527,
